club,step,time,x,y,z,power_percent,target_distance,final_distance
SW,191,3.8200000000000003,0.0,37.147514274805474,177.4422326406268,1.103125,200,199.61638629493967
SW,192,3.84,0.0,36.061952432778625,178.20791774062695,1.103125,200,199.61638629493967
SW,193,3.86,0.0,34.96518444084666,178.9718310606266,1.103125,200,199.61638629493967
SW,194,3.88,0.0,33.85725181833108,179.73396584288378,1.103125,200,199.61638629493967
SW,195,3.9,0.0,32.7381963216143,180.49431538500505,1.103125,200,199.61638629493967
SW,196,3.92,0.0,31.6080599397239,181.25287304192005,1.103125,200,199.61638629493967
SW,197,3.94,0.0,30.466884889871874,182.00963222778984,1.103125,200,199.61638629493967
SW,198,3.96,0.0,29.31471361295227,182.76458641785038,1.103125,200,199.61638629493967
SW,199,3.98,0.0,28.151588769000085,183.51772915019254,1.103125,200,199.61638629493967
SW,200,4.0,0.0,26.977553232614405,184.2690540274794,1.103125,200,199.61638629493967
SW,201,4.0200000000000005,0.0,25.792650088348715,185.01855471860262,1.103125,200,199.61638629493967
SW,202,4.04,0.0,24.5969226260711,185.76622496027858,1.103125,200,199.61638629493967
SW,203,4.0600000000000005,0.0,23.39041433629706,186.51205855858564,1.103125,200,199.61638629493967
SW,204,4.08,0.0,22.173168905497636,187.25604939044368,1.103125,200,199.61638629493967
SW,205,4.1,0.0,20.945230211385343,187.99819140503703,1.103125,200,199.61638629493967
SW,206,4.12,0.0,19.706642318180414,188.73847862518193,1.103125,200,199.61638629493967
SW,207,4.14,0.0,18.45744947185984,189.47690514863945,1.103125,200,199.61638629493967
SW,208,4.16,0.0,17.19769609539147,190.21346514937522,1.103125,200,199.61638629493967
SW,209,4.18,0.0,15.927426783955564,190.94815287876682,1.103125,200,199.61638629493967
SW,210,4.2,0.0,14.646686300155919,191.6809626667599,1.103125,200,199.61638629493967
SW,211,4.22,0.0,13.355519569222839,192.4118889229743,1.103125,200,199.61638629493967
SW,212,4.24,0.0,12.053971674209977,193.1409261377607,1.103125,200,199.61638629493967
SW,213,4.26,0.0,10.742087851187133,193.86806888320925,1.103125,200,199.61638629493967
SW,214,4.28,0.0,9.419913484430982,194.5933118141111,1.103125,200,199.61638629493967
SW,215,4.3,0.0,8.087494101615672,195.31664966887342,1.103125,200,199.61638629493967
SW,216,4.32,0.0,6.744875369005168,196.0380772703893,1.103125,200,199.61638629493967
SW,217,4.34,0.0,5.3921030866491595,196.75758952686326,1.103125,200,199.61638629493967
SW,218,4.36,0.0,4.029223183584302,197.47518143259325,1.103125,200,199.61638629493967
SW,219,4.38,0.0,2.6562817130425316,198.1908480687102,1.103125,200,199.61638629493967
SW,220,4.4,0.0,1.2733248476680905,198.90458460387583,1.103125,200,199.61638629493967
SW,221,4.42,0.0,-0.11960112525508149,199.61638629493967,1.103125,200,199.61638629493967
